# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov 23 15:27:34 2023
#
# COLUMN kepid:          KepID
# COLUMN koi_name:       KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN pl_name:        Confirmed Name
#
kepid,koi_name,kepler_name,pl_name
3234843,K03057.01,Kepler-405 c,Kepler-405 c
8753657,K00321.01,Kepler-406 b,Kepler-406 b
8753657,K00321.02,Kepler-406 c,Kepler-406 c
11600889,K01442.01,Kepler-407 b,Kepler-407 b
11600889,K01442.10,Kepler-407 c,Kepler-407 c
10963065,K01612.01,Kepler-408 b,Kepler-408 b
9955598,K01925.01,Kepler-409 b,Kepler-409 b
9410930,K00196.01,Kepler-41 b,Kepler-41 b
8866102,K00042.01,Kepler-410 A b,Kepler-410 A b
11551692,K01781.02,Kepler-411 b,Kepler-411 b
11551692,K01781.01,Kepler-411 c,Kepler-411 c
11551692,K01781.03,Kepler-411 d,Kepler-411 d
11551692,,Kepler-411 e,Kepler-411 e
7877496,K00202.01,Kepler-412 b,Kepler-412 b
12351927,,Kepler-413 b,Kepler-413 b
10878263,K00341.02,Kepler-414 b,Kepler-414 b
10878263,K00341.01,Kepler-414 c,Kepler-414 c
3554031,K01194.03,Kepler-415 b,Kepler-415 b
3554031,K01194.01,Kepler-415 c,Kepler-415 c
4157325,K01860.01,Kepler-416 b,Kepler-416 b
4157325,K01860.02,Kepler-416 c,Kepler-416 c
4157325,K01860.03,Kepler-416 d,Kepler-416 d
7207061,K02113.02,Kepler-417 b,Kepler-417 b
7207061,K02113.01,Kepler-417 c,Kepler-417 c
3247268,K01089.01,Kepler-418 b,Kepler-418 b
3247268,K01089.02,Kepler-418 c,Kepler-418 c
12365184,K01474.01,Kepler-419 b,Kepler-419 b
12365184,,Kepler-419 c,Kepler-419 c
8561063,K00961.01,Kepler-42 b,Kepler-42 b
8561063,K00961.02,Kepler-42 c,Kepler-42 c
8561063,K00961.03,Kepler-42 d,Kepler-42 d
8751933,K01257.01,Kepler-420 b,KOI-1257 b
8800954,K01274.01,Kepler-421 b,Kepler-421 b
9631995,K00022.01,Kepler-422 b,Kepler-422 b
9651668,K00183.01,Kepler-423 b,Kepler-423 b
11046458,K00214.01,Kepler-424 b,Kepler-424 b
11046458,,Kepler-424 c,Kepler-424 c
5357901,K00188.01,Kepler-425 b,Kepler-425 b
11502867,K00195.01,Kepler-426 b,Kepler-426 b
7950644,K00192.01,Kepler-427 b,Kepler-427 b
5358624,K00830.01,Kepler-428 b,Kepler-428 b
10001893,,Kepler-429 b,KIC 10001893 b
10001893,,Kepler-429 c,KIC 10001893 c
10001893,,Kepler-429 d,KIC 10001893 d
9818381,K00135.01,Kepler-43 b,Kepler-43 b
11560897,K02365.01,Kepler-430 b,Kepler-430 b
11560897,K02365.02,Kepler-430 c,Kepler-430 c
7582689,K03097.02,Kepler-431 b,Kepler-431 b
7582689,K03097.03,Kepler-431 c,Kepler-431 c
7582689,K03097.01,Kepler-431 d,Kepler-431 d
10864656,K01299.01,Kepler-432 b,Kepler-432 b
10864656,,Kepler-432 c,Kepler-432 c
5728139,K00206.01,Kepler-433 b,Kepler-433 b
7368664,K00614.01,Kepler-434 b,Kepler-434 b
7529266,K00680.01,Kepler-435 b,Kepler-435 b
8463346,K02529.02,Kepler-436 b,Kepler-436 b
8463346,K02529.01,Kepler-436 c,Kepler-436 c
8183288,K03255.01,Kepler-437 b,Kepler-437 b
6497146,K03284.01,Kepler-438 b,Kepler-438 b
8142787,K04005.01,Kepler-439 b,Kepler-439 b
9305831,K00204.01,Kepler-44 b,Kepler-44 b
6106282,K04087.01,Kepler-440 b,Kepler-440 b
11284772,K04622.01,Kepler-441 b,Kepler-441 b
4138008,K04742.01,Kepler-442 b,Kepler-442 b
11757451,K04745.01,Kepler-443 b,Kepler-443 b
6278762,K03158.01,Kepler-444 b,Kepler-444 b
6278762,K03158.02,Kepler-444 c,Kepler-444 c
6278762,K03158.03,Kepler-444 d,Kepler-444 d
6278762,K03158.04,Kepler-444 e,Kepler-444 e
6278762,K03158.05,Kepler-444 f,Kepler-444 f
9730163,K02704.02,Kepler-445 b,Kepler-445 b
9730163,K02704.01,Kepler-445 c,Kepler-445 c
9730163,K02704.03,Kepler-445 d,Kepler-445 d
8733898,K02842.01,Kepler-446 b,Kepler-446 b
8733898,K02842.03,Kepler-446 c,Kepler-446 c
8733898,K02842.02,Kepler-446 d,Kepler-446 d
11017901,K01800.01,Kepler-447 b,Kepler-447 b
5812701,K00012.01,Kepler-448 b,KOI-12 b
5812701,,Kepler-448 c,Kepler-448 c
6528464,K00270.01,Kepler-449 b,Kepler-449 b
6528464,K00270.02,Kepler-449 c,Kepler-449 c
5794240,K00254.01,Kepler-45 b,Kepler-45 b
12314973,K00279.01,Kepler-450 b,Kepler-450 b
12314973,K00279.02,Kepler-450 c,Kepler-450 c
12314973,K00279.03,Kepler-450 d,Kepler-450 d
9472174,,Kepler-451 b,2MASS J19383260+4603591 b
9472174,,Kepler-451 c,Kepler-451 c
9472174,,Kepler-451 d,Kepler-451 d
8311864,K07016.01,Kepler-452 b,Kepler-452 b
9632895,,Kepler-453 b,Kepler-453 b
3102384,K00273.01,Kepler-454 b,Kepler-454 b
3102384,,Kepler-454 c,Kepler-454 c
3102384,,Kepler-454 d,Kepler-454 d
3558849,,Kepler-455 b,KIC 3558849 b
5951458,,Kepler-456 b,KIC 5951458 b
8540376,,Kepler-457 b,KIC 8540376 b
8540376,,Kepler-457 c,KIC 8540376 c
8540376,K07892.01,Kepler-457 d,Kepler-457 d
9663113,K00179.02,Kepler-458 b,KIC 9663113 b
9663113,K00179.01,Kepler-458 c,Kepler-458 c
10525077,,Kepler-459 b,KIC 10525077 b
7109675,K00872.01,Kepler-46 b,Kepler-46 b
7109675,,Kepler-46 c,Kepler-46 c
7109675,K00872.02,Kepler-46 d,Kepler-46 d
5437945,K03791.01,Kepler-460 b,KIC 5437945 b
5437945,K03791.02,Kepler-460 c,Kepler-460 c
9527334,K00049.01,Kepler-461 b,Kepler-461 b
8056665,K00089.01,Kepler-462 b,Kepler-462 b
8056665,K00089.02,Kepler-462 c,Kepler-462 c
8711794,K00105.01,Kepler-463 b,Kepler-463 b
11250587,K00107.01,Kepler-464 b,Kepler-464 b
9450647,K00110.01,Kepler-465 b,Kepler-465 b
10984090,K00112.01,Kepler-466 b,Kepler-466 b
10984090,K00112.02,Kepler-466 c,Kepler-466 c
3531558,K00118.01,Kepler-467 b,Kepler-467 b
11449844,K00125.01,Kepler-468 b,Kepler-468 b
10020423,,Kepler-47 b,Kepler-47 b
10020423,,Kepler-47 c,Kepler-47 c
10020423,,Kepler-47 d,Kepler-47 d
11974540,K00129.01,Kepler-470 b,Kepler-470 b
7778437,K00131.01,Kepler-471 b,Kepler-471 b
4180280,K00144.01,Kepler-472 b,Kepler-472 b
3835670,K00149.01,Kepler-473 b,Kepler-473 b
8030148,K00155.01,Kepler-474 b,Kepler-474 b
5084942,K00161.01,Kepler-475 b,Kepler-475 b
8107380,K00162.01,Kepler-476 b,Kepler-476 b
6851425,K00163.01,Kepler-477 b,Kepler-477 b
9527915,K00165.01,Kepler-478 b,Kepler-478 b
2441495,K00166.01,Kepler-479 b,Kepler-479 b
5735762,K00148.01,Kepler-48 b,Kepler-48 b
5735762,K00148.02,Kepler-48 c,Kepler-48 c
5735762,K00148.03,Kepler-48 d,Kepler-48 d
5735762,K00148.10,Kepler-48 e,Kepler-48 e
11666881,K00167.01,Kepler-480 b,Kepler-480 b
11402995,K00173.01,Kepler-481 b,Kepler-481 b
10810838,K00174.01,Kepler-482 b,Kepler-482 b
6442377,K00176.01,Kepler-483 b,Kepler-483 b
9573539,K00180.01,Kepler-484 b,Kepler-484 b
12019440,K00186.01,Kepler-485 b,Kepler-485 b
5972334,K00191.01,Kepler-487 b,Kepler-487 b
5972334,K00191.04,Kepler-487 c,Kepler-487 c
5972334,K00191.02,Kepler-487 d,Kepler-487 d
10904857,K00194.01,Kepler-488 b,Kepler-488 b
2987027,K00197.01,Kepler-489 b,Kepler-489 b
5364071,K00248.01,Kepler-49 b,Kepler-49 b
5364071,K00248.02,Kepler-49 c,Kepler-49 c
5364071,K00248.03,Kepler-49 d,Kepler-49 d
5364071,K00248.04,Kepler-49 e,Kepler-49 e
10019708,K00199.01,Kepler-490 b,Kepler-490 b
6849046,K00201.01,Kepler-491 b,Kepler-491 b
3762468,K00208.01,Kepler-493 b,Kepler-493 b
6305192,K00219.01,Kepler-494 b,Kepler-494 b
3937519,K00221.01,Kepler-495 b,Kepler-495 b
3937519,K00221.02,Kepler-495 c,Kepler-495 c
5959753,K00226.01,Kepler-496 b,Kepler-496 b
3847907,K00229.01,Kepler-497 b,Kepler-497 b
8491277,K00234.01,Kepler-498 b,Kepler-498 b
8107225,K00235.01,Kepler-499 b,Kepler-499 b
8191672,K00018.01,Kepler-5 b,Kepler-5 b
11807274,K00262.01,Kepler-50 b,Kepler-50 b
11807274,K00262.02,Kepler-50 c,Kepler-50 c
8041216,K00237.01,Kepler-500 b,Kepler-500 b
6383785,K00239.01,Kepler-501 b,Kepler-501 b
6383785,K00239.02,Kepler-501 c,Kepler-501 c
8026752,K00240.01,Kepler-502 b,Kepler-502 b
9390653,K00249.01,Kepler-504 b,Kepler-504 b
7021681,K00255.01,Kepler-505 b,Kepler-505 b
5514383,K00257.01,Kepler-506 b,Kepler-506 b
12024120,K00265.01,Kepler-507 b,Kepler-507 b
7375348,K00266.01,Kepler-508 b,Kepler-508 b
11133306,K00276.01,Kepler-509 b,Kepler-509 b
11773022,K00620.01,Kepler-51 b,Kepler-51 b
11773022,K00620.03,Kepler-51 c,Kepler-51 c
11773022,K00620.02,Kepler-51 d,Kepler-51 d
4143755,K00281.01,Kepler-510 b,Kepler-510 b
10386922,K00289.02,Kepler-511 b,Kepler-511 b
10386922,K00289.01,Kepler-511 c,Kepler-511 c
11259686,K00294.01,Kepler-512 b,Kepler-512 b
11802615,K00296.01,Kepler-513 b,Kepler-513 b
11905011,K00297.01,Kepler-514 b,Kepler-514 b
12785320,K00298.01,Kepler-515 b,Kepler-515 b
3662838,K00302.01,Kepler-516 b,Kepler-516 b
5966322,K00303.01,Kepler-517 b,Kepler-517 b
6029239,K00304.01,Kepler-518 b,Kepler-518 b
6071903,K00306.01,Kepler-519 b,Kepler-519 b
11754553,K00775.02,Kepler-52 b,Kepler-52 b
11754553,K00775.01,Kepler-52 c,Kepler-52 c
11754553,K00775.03,Kepler-52 d,Kepler-52 d
6289257,K00307.01,Kepler-520 b,Kepler-520 b
6289257,K00307.02,Kepler-520 c,Kepler-520 c
8121310,K00317.01,Kepler-521 b,Kepler-521 b
8156120,K00318.01,Kepler-522 b,Kepler-522 b
9139084,K00323.01,Kepler-523 b,Kepler-523 b
11361646,K00330.01,Kepler-524 b,Kepler-524 b
11361646,K00330.02,Kepler-524 c,Kepler-524 c
10285631,K00331.01,Kepler-525 b,Kepler-525 b
10290666,K00332.01,Kepler-526 b,Kepler-526 b
10337258,K00333.01,Kepler-527 b,Kepler-527 b
10545066,K00337.01,Kepler-528 b,Kepler-528 b
10587105,K00339.01,Kepler-529 b,Kepler-529 b
10587105,K00339.02,Kepler-529 c,Kepler-529 c
10587105,K00339.03,Kepler-529 d,Kepler-529 d
5358241,K00829.01,Kepler-53 b,Kepler-53 b
5358241,K00829.03,Kepler-53 c,Kepler-53 c
5358241,K00829.02,Kepler-53 d,Kepler-53 d
11015108,K00344.01,Kepler-530 b,Kepler-530 b
11074541,K00345.01,Kepler-531 b,Kepler-531 b
11100383,K00346.01,Kepler-532 b,Kepler-532 b
11194032,K00348.01,Kepler-533 b,Kepler-533 b
11568987,K00354.01,Kepler-534 b,Kepler-534 b
11568987,K00354.02,Kepler-534 c,Kepler-534 c
11621223,K00355.01,Kepler-535 b,Kepler-535 b
11624249,K00356.01,Kepler-536 b,Kepler-536 b
12404954,K00361.01,Kepler-537 b,Kepler-537 b
11623629,K00365.01,Kepler-538 b,Kepler-538 b
6471021,K00372.01,Kepler-539 b,Kepler-539 b
6471021,,Kepler-539 c,Kepler-539 c
7455287,K00886.01,Kepler-54 b,Kepler-54 b
7455287,K00886.02,Kepler-54 c,Kepler-54 c
7455287,K00886.03,Kepler-54 d,Kepler-54 d
8686097,K00374.01,Kepler-540 b,Kepler-540 b
3353050,K00384.01,Kepler-541 b,Kepler-541 b
3446746,K00385.01,Kepler-542 b,Kepler-542 b
3733628,K00387.01,Kepler-543 b,Kepler-543 b
3964109,K00393.01,Kepler-544 b,Kepler-544 b
5444548,K00409.01,Kepler-545 b,Kepler-545 b
5683743,K00412.01,Kepler-546 b,Kepler-546 b
8352537,K00420.01,Kepler-547 b,Kepler-547 b
9115800,K00421.01,Kepler-548 b,Kepler-548 b
10189546,K00427.02,Kepler-549 b,Kepler-549 b
10189546,K00427.03,Kepler-549 c,Kepler-549 c
10189546,K00427.01,Kepler-549 d,Kepler-549 d
8150320,K00904.02,Kepler-55 b,Kepler-55 b
8150320,K00904.03,Kepler-55 c,Kepler-55 c
8150320,K00904.01,Kepler-55 d,Kepler-55 d
8150320,K00904.04,Kepler-55 e,Kepler-55 e
8150320,K00904.05,Kepler-55 f,Kepler-55 f
10616679,K00429.01,Kepler-550 b,Kepler-550 b
10717241,K00430.01,Kepler-551 b,Kepler-551 b
10858832,K00432.01,Kepler-552 b,Kepler-552 b
10937029,K00433.01,Kepler-553 b,Kepler-553 b
10937029,K00433.02,Kepler-553 c,Kepler-553 c
12470954,K00439.01,Kepler-554 b,Kepler-554 b
3833007,K00443.01,Kepler-555 b,Kepler-555 b
3847138,K00444.01,Kepler-556 b,Kepler-556 b
6291033,K00452.01,Kepler-557 b,Kepler-557 b
7098355,K00454.01,Kepler-558 b,Kepler-558 b
8043638,K00460.01,Kepler-559 b,Kepler-559 b
6448890,K01241.02,Kepler-56 b,Kepler-56 b
6448890,K01241.01,Kepler-56 c,Kepler-56 c
6448890,,Kepler-56 d,Kepler-56 d
8845205,K00463.01,Kepler-560 b,Kepler-560 b
8890783,K00464.01,Kepler-561 b,Kepler-561 b
8890783,K00464.02,Kepler-561 c,Kepler-561 c
9583881,K00467.01,Kepler-562 b,Kepler-562 b
9589524,K00468.01,Kepler-563 b,Kepler-563 b
9844088,K00470.01,Kepler-564 b,Kepler-564 b
10123064,K00472.01,Kepler-565 b,Kepler-565 b
10599206,K00476.01,Kepler-566 b,Kepler-566 b
10934674,K00477.01,Kepler-567 b,Kepler-567 b
10990886,K00478.01,Kepler-568 b,Kepler-568 b
11015323,K00479.01,Kepler-569 b,Kepler-569 b
8564587,K01270.01,Kepler-57 b,Kepler-57 b
8564587,K01270.02,Kepler-57 c,Kepler-57 c
11134879,K00480.01,Kepler-570 b,Kepler-570 b
11497977,K00483.01,Kepler-571 b,Kepler-571 b
12061222,K00484.01,Kepler-572 b,Kepler-572 b
12404305,K00486.01,Kepler-573 b,Kepler-573 b
12834874,K00487.01,Kepler-574 b,Kepler-574 b
2557816,K00488.01,Kepler-575 b,Kepler-575 b
3559935,K00492.01,Kepler-576 b,Kepler-576 b
3966801,K00494.01,Kepler-577 b,Kepler-577 b
4454752,K00496.01,Kepler-578 b,Kepler-578 b
4847534,K00499.01,Kepler-579 b,Kepler-579 b
4077526,K01336.01,Kepler-58 b,Kepler-58 b
4077526,K01336.02,Kepler-58 c,Kepler-58 c
4077526,K01336.03,Kepler-58 d,Kepler-58 d
4077526,K01336.04,Kepler-58 e,Kepler-58 e
5340644,K00503.01,Kepler-580 b,Kepler-580 b
5461440,K00504.01,Kepler-581 b,Kepler-581 b
5812960,K00507.01,Kepler-582 b,Kepler-582 b
6838050,K00512.01,Kepler-583 b,Kepler-583 b
6937692,K00513.01,Kepler-584 b,Kepler-584 b
8015907,K00517.01,Kepler-585 b,Kepler-585 b
9157634,K00526.01,Kepler-586 b,Kepler-586 b
10266615,K00530.01,Kepler-587 b,Kepler-587 b
10454313,K00532.01,Kepler-588 b,Kepler-588 b
10513530,K00533.01,Kepler-589 b,Kepler-589 b
10513530,K00533.02,Kepler-589 c,Kepler-589 c
9821454,K01529.02,Kepler-59 b,Kepler-59 b
9821454,K01529.01,Kepler-59 c,Kepler-59 c
10873260,K00535.01,Kepler-590 b,Kepler-590 b
10965008,K00536.01,Kepler-591 b,Kepler-591 b
11073351,K00537.01,Kepler-592 b,Kepler-592 b
11090765,K00538.01,Kepler-593 b,Kepler-593 b
11656721,K00541.01,Kepler-594 b,Kepler-594 b
12116489,K00547.01,Kepler-595 b,Kepler-595 b
12116489,K00547.03,Kepler-595 c,Kepler-595 c
12600735,K00548.01,Kepler-596 b,Kepler-596 b
4165473,K00550.01,Kepler-597 b,Kepler-597 b
5709725,K00555.01,Kepler-598 b,Kepler-598 b
5709725,K00555.02,Kepler-598 c,Kepler-598 c
5774349,K00557.01,Kepler-599 b,Kepler-599 b
10874614,K00017.01,Kepler-6 b,Kepler-6 b
6768394,K02086.01,Kepler-60 b,Kepler-60 b
6768394,K02086.02,Kepler-60 c,Kepler-60 c
6768394,K02086.03,Kepler-60 d,Kepler-60 d
6501635,K00560.01,Kepler-600 b,Kepler-600 b
6665695,K00561.01,Kepler-601 b,Kepler-601 b
6707833,K00563.01,Kepler-602 b,Kepler-602 b
6786037,K00564.01,Kepler-603 b,Kepler-603 b
6786037,K00564.02,Kepler-603 c,Kepler-603 c
6786037,K00564.03,Kepler-603 d,Kepler-603 d
7119481,K00566.01,Kepler-604 b,Kepler-604 b
7595157,K00568.01,Kepler-605 b,Kepler-605 b
7595157,K00568.02,Kepler-605 c,Kepler-605 c
8367113,K00575.01,Kepler-606 b,Kepler-606 b
8558011,K00577.02,Kepler-607 b,Kepler-607 b
8558011,K00577.01,Kepler-607 c,Kepler-607 c
8565266,K00578.01,Kepler-608 b,Kepler-608 b
8625925,K00580.01,Kepler-609 b,Kepler-609 b
6960913,K01361.01,Kepler-61 b,Kepler-61 b
8822216,K00581.01,Kepler-610 b,Kepler-610 b
8822216,K00581.02,Kepler-610 c,Kepler-610 c
9076513,K00583.01,Kepler-611 b,Kepler-611 b
9279669,K00585.01,Kepler-612 b,Kepler-612 b
9570741,K00586.01,Kepler-613 b,Kepler-613 b
9607164,K00587.01,Kepler-614 b,Kepler-614 b
9631762,K00588.01,Kepler-615 b,Kepler-615 b
9958962,K00593.01,Kepler-616 b,Kepler-616 b
9958962,K00593.02,Kepler-616 c,Kepler-616 c
9958962,K00593.03,Kepler-616 d,Kepler-616 d
10388286,K00596.01,Kepler-617 b,Kepler-617 b
10718726,K00600.01,Kepler-618 b,Kepler-618 b
10973664,K00601.02,Kepler-618 d,Kepler-618 d
10973664,K00601.01,Kepler-619 b,Kepler-619 b
10973664,K00601.03,Kepler-619 c,Kepler-619 c
9002278,K00701.02,Kepler-62 b,Kepler-62 b
9002278,K00701.05,Kepler-62 c,Kepler-62 c
9002278,K00701.01,Kepler-62 d,Kepler-62 d
9002278,K00701.03,Kepler-62 e,Kepler-62 e
9002278,K00701.04,Kepler-62 f,Kepler-62 f
12459913,K00602.01,Kepler-620 b,Kepler-620 b
4832837,K00605.01,Kepler-621 b,Kepler-621 b
5686174,K00610.01,Kepler-622 b,Kepler-622 b
10353968,K00618.01,Kepler-623 b,Kepler-623 b
4478168,K00626.01,Kepler-624 b,Kepler-624 b
4563268,K00627.01,Kepler-625 b,Kepler-625 b
4563268,K00627.02,Kepler-625 c,Kepler-625 c
4644604,K00628.01,Kepler-626 b,Kepler-626 b
4656049,K00629.01,Kepler-627 b,Kepler-627 b
4742414,K00631.01,Kepler-628 b,Kepler-628 b
4827723,K00632.01,Kepler-629 b,Kepler-629 b
11554435,K00063.01,Kepler-63 b,Kepler-63 b
4841374,K00633.01,Kepler-630 b,Kepler-630 b
5120087,K00639.01,Kepler-631 b,Kepler-631 b
5121511,K00640.01,Kepler-632 b,Kepler-632 b
5374854,K00645.01,Kepler-633 b,Kepler-633 b
5374854,K00645.02,Kepler-633 c,Kepler-633 c
5531694,K00647.01,Kepler-634 b,Kepler-634 b
5613330,K00649.01,Kepler-635 b,Kepler-635 b
5796675,K00652.01,Kepler-636 b,Kepler-636 b
6125481,K00659.01,Kepler-637 b,Kepler-637 b
6267535,K00660.01,Kepler-638 b,Kepler-638 b
6365156,K00662.01,Kepler-639 b,Kepler-639 b
4862625,,Kepler-64 b,PH1 b
6707835,K00666.01,Kepler-640 b,Kepler-640 b
7033671,K00670.01,Kepler-641 b,Kepler-641 b
7124613,K00673.01,Kepler-642 b,Kepler-642 b
7277317,K00674.01,Kepler-643 b,Kepler-643 b
7764367,K00685.01,Kepler-644 b,Kepler-644 b
8161561,K00688.01,Kepler-645 b,Kepler-645 b
8361905,K00689.01,Kepler-646 b,Kepler-646 b
8480285,K00691.02,Kepler-647 b,Kepler-647 b
8480285,K00691.01,Kepler-647 c,Kepler-647 c
8802165,K00694.01,Kepler-648 b,Kepler-648 b
8805348,K00695.01,Kepler-649 b,Kepler-649 b
5866724,K00085.02,Kepler-65 b,Kepler-65 b
5866724,K00085.01,Kepler-65 c,Kepler-65 c
5866724,K00085.03,Kepler-65 d,Kepler-65 d
5866724,,Kepler-65 e,Kepler-65 e
8878187,K00697.01,Kepler-650 b,Kepler-650 b
9578686,K00709.01,Kepler-651 b,Kepler-651 b
9702072,K00714.01,Kepler-652 b,Kepler-652 b
9873254,K00717.01,Kepler-653 b,Kepler-653 b
9873254,K00717.02,Kepler-653 c,Kepler-653 c
9964801,K00721.01,Kepler-654 b,Kepler-654 b
9965439,K00722.01,Kepler-655 b,Kepler-655 b
10265898,K00732.01,Kepler-656 b,Kepler-656 b
10265898,K00732.03,Kepler-656 c,Kepler-656 c
10272442,K00734.01,Kepler-657 b,Kepler-657 b
10386984,K00739.01,Kepler-658 b,Kepler-658 b
10395381,K00740.01,Kepler-659 b,Kepler-659 b
9836149,K01958.01,Kepler-66 b,Kepler-66 b
10526549,K00746.01,Kepler-660 b,Kepler-660 b
10583066,K00747.01,Kepler-661 b,Kepler-661 b
10662202,K00750.01,Kepler-662 b,Kepler-662 b
10682541,K00751.01,Kepler-663 b,Kepler-663 b
10854555,K00755.01,Kepler-664 b,Kepler-664 b
10987985,K00758.01,Kepler-665 b,Kepler-665 b
11153539,K00762.01,Kepler-666 b,Kepler-666 b
11304958,K00764.01,Kepler-667 b,Kepler-667 b
11391957,K00765.01,Kepler-668 b,Kepler-668 b
11403044,K00766.01,Kepler-669 b,Kepler-669 b
9532052,K02115.01,Kepler-67 b,Kepler-67 b
11414511,K00767.01,Kepler-670 b,Kepler-670 b
11460018,K00769.01,Kepler-671 b,Kepler-671 b
11507101,K00773.01,Kepler-672 b,Kepler-672 b
11812062,K00776.01,Kepler-673 b,Kepler-673 b
11853255,K00778.01,Kepler-674 b,Kepler-674 b
11918099,K00780.01,Kepler-675 b,Kepler-675 b
11923270,K00781.01,Kepler-676 b,Kepler-676 b
11960862,K00782.01,Kepler-677 b,Kepler-677 b
12020329,K00783.01,Kepler-678 b,Kepler-678 b
12070811,K00785.01,Kepler-679 b,Kepler-679 b
11295426,K00246.01,Kepler-68 b,Kepler-68 b
11295426,K00246.02,Kepler-68 c,Kepler-68 c
11295426,K00246.20,Kepler-68 d,Kepler-68 d
11295426,,Kepler-68 e,Kepler-68 e
12110942,K00786.01,Kepler-680 b,Kepler-680 b
12404086,K00788.01,Kepler-681 b,Kepler-681 b
12644822,K00791.01,Kepler-682 b,Kepler-682 b
2713049,K00794.01,Kepler-683 b,Kepler-683 b
3114167,K00795.01,Kepler-684 b,Kepler-684 b
3351888,K00801.01,Kepler-685 b,Kepler-685 b
3935914,K00809.01,Kepler-686 b,Kepler-686 b
4049131,K00811.01,Kepler-687 b,Kepler-687 b
4275191,K00813.01,Kepler-688 b,Kepler-688 b
4476123,K00814.01,Kepler-689 b,Kepler-689 b
8692861,K00172.01,Kepler-69 b,Kepler-69 b
8692861,K00172.02,Kepler-69 c,Kepler-69 c
4664847,K00816.01,Kepler-690 b,Kepler-690 b
4913852,K00818.01,Kepler-691 b,Kepler-691 b
5021899,K00821.01,Kepler-692 b,Kepler-692 b
5164255,K00824.01,Kepler-693 b,Kepler-693 b
5272878,K00826.01,Kepler-694 b,Kepler-694 b
5651104,K00840.01,Kepler-695 b,Kepler-695 b
5881688,K00843.01,Kepler-696 b,Kepler-696 b
6022556,K00844.01,Kepler-697 b,Kepler-697 b
6032497,K00845.01,Kepler-698 b,Kepler-698 b
5780885,K00097.01,Kepler-7 b,Kepler-7 b
5807616,,Kepler-70 b,KOI-55 b
5807616,,Kepler-70 c,KOI-55 c
6191521,K00847.01,Kepler-700 b,Kepler-700 b
6276477,K00849.01,Kepler-701 b,Kepler-701 b
6291653,K00850.01,Kepler-702 b,Kepler-702 b
6392727,K00851.01,Kepler-703 b,Kepler-703 b
6422070,K00852.01,Kepler-704 b,Kepler-704 b
6435936,K00854.01,Kepler-705 b,Kepler-705 b
6522242,K00855.01,Kepler-706 b,Kepler-706 b
6685526,K00861.01,Kepler-707 b,Kepler-707 b
6784235,K00863.01,Kepler-708 b,Kepler-708 b
6863998,K00867.01,Kepler-709 b,Kepler-709 b
9595827,K00217.01,Kepler-71 b,KOI-217 b
7118364,K00873.01,Kepler-710 b,Kepler-710 b
7303253,K00878.01,Kepler-711 b,Kepler-711 b
7373451,K00881.01,Kepler-712 b,Kepler-712 b
7373451,K00881.02,Kepler-712 c,Kepler-712 c
7458762,K00887.01,Kepler-713 b,Kepler-713 b
7585481,K00890.01,Kepler-714 b,Kepler-714 b
7663691,K00891.01,Kepler-715 b,Kepler-715 b
7678434,K00892.01,Kepler-716 b,Kepler-716 b
7678434,K00892.02,Kepler-716 c,Kepler-716 c
7685981,K00893.01,Kepler-717 b,Kepler-717 b
7849854,K00897.01,Kepler-718 b,Kepler-718 b
8039892,K00903.01,Kepler-719 b,Kepler-719 b
8255887,K00908.01,Kepler-720 b,Kepler-720 b
8414716,K00910.01,Kepler-721 b,Kepler-721 b
8490993,K00911.01,Kepler-722 b,Kepler-722 b
8490993,K00911.02,Kepler-722 c,Kepler-722 c
8544996,K00913.01,Kepler-723 b,Kepler-723 b
8628973,K00916.01,Kepler-724 b,Kepler-724 b
8672910,K00918.01,Kepler-725 b,Kepler-725 b
8689031,K00920.01,Kepler-726 b,Kepler-726 b
8826878,K00922.01,Kepler-727 b,Kepler-727 b
8883593,K00923.01,Kepler-728 b,Kepler-728 b
9077124,K00926.01,Kepler-729 b,Kepler-729 b
9141746,K00929.01,Kepler-730 b,Kepler-730 b
9141746,K00929.02,Kepler-730 c,Kepler-730 c
9166862,K00931.01,Kepler-731 b,Kepler-731 b
9388479,K00936.01,Kepler-732 b,Kepler-732 b
9388479,K00936.02,Kepler-732 c,Kepler-732 c
9406990,K00937.01,Kepler-733 b,Kepler-733 b
9479273,K00940.01,Kepler-734 b,Kepler-734 b
9512687,K00942.01,Kepler-735 b,Kepler-735 b
9513865,K00943.01,Kepler-736 b,Kepler-736 b
9710326,K00947.01,Kepler-737 b,Kepler-737 b
9761882,K00948.01,Kepler-738 b,Kepler-738 b
9766437,K00949.01,Kepler-739 b,Kepler-739 b
6046540,K00200.01,Kepler-74 b,Kepler-74 b
9820483,K00953.01,Kepler-740 b,Kepler-740 b
9825625,K00955.01,Kepler-741 b,Kepler-741 b
9875711,K00956.01,Kepler-742 b,Kepler-742 b
7295235,K00987.01,Kepler-743 b,Kepler-743 b
10154388,K00991.01,Kepler-744 b,Kepler-744 b
1432789,K00992.01,Kepler-745 b,Kepler-745 b
1865042,K01002.01,Kepler-746 b,Kepler-746 b
5780460,K01005.01,Kepler-747 b,Kepler-747 b
1725016,K01007.01,Kepler-748 b,Kepler-748 b
